class,cap-shape,cap-surface,cap-color,odor,gill-spacing,gill-size,gill-color,stalk-shape,ring-number,ring-type,spore-print-color,population,habitat
p,f,y,n,f,c,n,b,t,o,e,w,v,d
p,x,y,e,s,c,n,b,t,o,e,w,v,d
p,f,y,n,s,c,n,b,t,o,e,w,v,l
p,x,s,n,y,c,n,b,t,o,e,w,v,d
p,f,y,e,f,c,n,b,t,o,e,w,v,d
e,k,f,g,n,w,b,p,e,t,p,w,s,g
e,b,s,n,n,c,b,y,e,o,p,o,c,l
p,f,s,n,s,c,n,b,t,o,e,w,v,l
p,x,s,n,s,c,n,b,t,o,e,w,v,p
p,f,y,n,s,c,n,b,t,o,e,w,v,l
p,f,s,e,s,c,n,b,t,o,e,w,v,l
p,f,y,n,y,c,n,b,t,o,e,w,v,l
p,f,s,n,f,c,n,b,t,o,e,w,v,d
p,f,y,e,y,c,n,b,t,o,e,w,v,p
p,f,y,e,f,c,n,b,t,o,e,w,v,l
p,f,s,n,s,c,n,b,t,o,e,w,v,l
p,x,s,e,y,c,n,b,t,o,e,w,v,d
e,x,f,w,n,w,b,g,e,t,p,w,n,g
p,f,s,n,f,c,n,b,t,o,e,w,v,p
p,x,s,e,y,c,n,b,t,o,e,w,v,l
p,x,s,n,y,c,n,b,t,o,e,w,v,d
p,x,s,n,y,c,n,b,t,o,e,w,v,l
p,x,s,n,f,c,n,b,t,o,e,w,v,d
p,k,y,n,y,c,n,b,t,o,e,w,v,d
p,f,s,n,y,c,n,b,t,o,e,w,v,p
p,x,y,e,y,c,n,b,t,o,e,w,v,p
p,f,s,n,y,c,n,b,t,o,e,w,v,p
p,f,s,n,f,c,n,b,t,o,e,w,v,d
p,x,s,n,s,c,n,b,t,o,e,w,v,l
p,x,s,n,f,c,n,b,t,o,e,w,v,d
p,x,y,e,s,c,n,b,t,o,e,w,v,l
p,f,s,e,f,c,n,b,t,o,e,w,v,d
p,f,s,e,s,c,n,b,t,o,e,w,v,l
p,f,y,n,f,c,n,b,t,o,e,w,v,p
p,x,s,e,s,c,n,b,t,o,e,w,v,l
p,f,s,e,s,c,n,b,t,o,e,w,v,l
p,f,y,e,s,c,n,b,t,o,e,w,v,d
p,f,y,e,y,c,n,b,t,o,e,w,v,l
p,x,y,e,s,c,n,b,t,o,e,w,v,l
p,f,y,n,f,c,n,b,t,o,e,w,v,l
p,f,s,n,f,c,n,b,t,o,e,w,v,l
p,f,s,n,y,c,n,b,t,o,e,w,v,p
p,k,y,e,f,c,n,b,t,o,e,w,v,l
p,f,s,e,y,c,n,b,t,o,e,w,v,l
p,x,s,e,s,c,n,b,t,o,e,w,v,p
p,x,y,e,y,c,n,b,t,o,e,w,v,p
p,f,y,e,f,c,n,b,t,o,e,w,v,l
p,x,y,e,s,c,n,b,t,o,e,w,v,d
p,f,y,e,f,c,n,b,t,o,e,w,v,l
p,f,y,n,y,c,n,b,t,o,e,w,v,d
p,f,y,e,y,c,n,b,t,o,e,w,v,l
p,x,y,e,s,c,n,b,t,o,e,w,v,p
p,x,s,e,y,c,n,b,t,o,e,w,v,d
p,f,s,e,f,c,n,b,t,o,e,w,v,l
p,f,s,e,f,c,n,b,t,o,e,w,v,p
p,x,s,e,f,c,n,b,t,o,e,w,v,p
p,f,s,e,y,c,n,b,t,o,e,w,v,p
p,f,s,e,s,c,n,b,t,o,e,w,v,p
p,f,s,n,y,c,n,b,t,o,e,w,v,l
p,f,y,e,f,c,n,b,t,o,e,w,v,d
p,f,y,n,s,c,n,b,t,o,e,w,v,p
p,k,s,e,f,c,n,b,t,o,e,w,v,l
p,f,s,n,y,c,n,b,t,o,e,w,v,d
p,f,y,n,y,c,n,b,t,o,e,w,v,p
p,f,s,e,s,c,n,b,t,o,e,w,v,l
p,f,y,e,y,c,n,b,t,o,e,w,v,l
p,x,s,n,y,c,n,b,t,o,e,w,v,p
p,k,y,n,y,c,n,b,t,o,e,w,v,p
p,x,y,e,s,c,n,b,t,o,e,w,v,d
p,x,s,e,f,c,n,b,t,o,e,w,v,l
e,x,s,g,n,w,b,w,e,t,p,w,n,g
p,k,y,n,y,c,n,b,t,o,e,w,v,d
p,x,s,n,y,c,n,b,t,o,e,w,v,p
p,f,s,n,s,c,n,b,t,o,e,w,v,p
p,f,s,n,s,c,n,b,t,o,e,w,v,p
p,x,s,e,s,c,n,b,t,o,e,w,v,p
p,f,s,e,f,c,n,b,t,o,e,w,v,l
p,f,y,e,f,c,n,b,t,o,e,w,v,l
p,f,y,e,f,c,n,b,t,o,e,w,v,p
p,f,s,n,f,c,n,b,t,o,e,w,v,l
p,f,s,e,f,c,n,b,t,o,e,w,v,p
p,x,s,n,f,c,n,b,t,o,e,w,v,p
p,f,s,e,f,c,n,b,t,o,e,w,v,l
p,x,s,e,s,c,n,b,t,o,e,w,v,p
p,f,s,e,y,c,n,b,t,o,e,w,v,d
p,f,y,e,f,c,n,b,t,o,e,w,v,p
p,k,y,e,s,c,n,b,t,o,e,w,v,p
p,f,s,n,s,c,n,b,t,o,e,w,v,p
p,k,y,e,s,c,n,b,t,o,e,w,v,d
p,f,s,e,y,c,n,b,t,o,e,w,v,l
p,f,y,e,s,c,n,b,t,o,e,w,v,l
p,f,s,e,f,c,n,b,t,o,e,w,v,l
e,b,s,n,n,c,b,n,e,o,p,o,c,l
p,x,s,n,f,c,n,b,t,o,e,w,v,d
p,f,y,e,s,c,n,b,t,o,e,w,v,l
p,f,y,n,s,c,n,b,t,o,e,w,v,d
p,f,s,e,f,c,n,b,t,o,e,w,v,d
p,f,y,n,f,c,n,b,t,o,e,w,v,p
p,k,y,n,m,c,b,w,e,n,n,w,c,d
p,x,s,e,f,c,n,b,t,o,e,w,v,p
p,f,s,e,s,c,n,b,t,o,e,w,v,l
p,k,y,n,y,c,n,b,t,o,e,w,v,d
p,f,s,e,f,c,n,b,t,o,e,w,v,p
e,k,s,w,n,w,b,g,e,t,p,w,s,g
p,f,y,n,y,c,n,b,t,o,e,w,v,l
p,f,y,n,y,c,n,b,t,o,e,w,v,d
p,f,y,n,y,c,n,b,t,o,e,w,v,p
p,f,s,n,s,c,n,b,t,o,e,w,v,d
p,f,s,n,y,c,n,b,t,o,e,w,v,l
p,f,y,e,y,c,n,b,t,o,e,w,v,p
p,x,s,e,f,c,n,b,t,o,e,w,v,d
p,f,y,n,f,c,n,b,t,o,e,w,v,p
p,x,s,n,f,c,n,b,t,o,e,w,v,p
p,x,s,e,f,c,n,b,t,o,e,w,v,l
p,x,s,e,y,c,n,b,t,o,e,w,v,l
p,f,y,e,y,c,n,b,t,o,e,w,v,d
p,x,s,n,y,c,n,b,t,o,e,w,v,d
p,x,s,e,s,c,n,b,t,o,e,w,v,p
p,f,s,n,f,c,n,b,t,o,e,w,v,l
p,x,s,n,y,c,n,b,t,o,e,w,v,l
p,f,y,e,y,c,n,b,t,o,e,w,v,d
p,x,s,n,f,c,n,b,t,o,e,w,v,d
p,f,y,e,f,c,n,b,t,o,e,w,v,l
p,f,s,e,f,c,n,b,t,o,e,w,v,p
p,f,y,n,f,c,n,b,t,o,e,w,v,l
p,f,y,n,y,c,n,b,t,o,e,w,v,d
p,x,y,e,f,c,n,b,t,o,e,w,v,d
e,k,f,g,n,w,b,w,e,t,p,w,n,g
p,x,s,e,y,c,n,b,t,o,e,w,v,d
p,k,y,n,y,c,n,b,t,o,e,w,v,d
p,k,y,n,s,c,n,b,t,o,e,w,v,d
p,x,y,e,s,c,n,b,t,o,e,w,v,p
p,f,s,e,f,c,n,b,t,o,e,w,v,l
p,f,s,n,s,c,n,b,t,o,e,w,v,l
p,f,s,e,s,c,n,b,t,o,e,w,v,p
p,x,s,e,f,c,n,b,t,o,e,w,v,p
p,f,s,n,s,c,n,b,t,o,e,w,v,d
p,f,y,e,s,c,n,b,t,o,e,w,v,p
p,x,s,n,s,c,n,b,t,o,e,w,v,l
p,x,y,e,f,c,n,b,t,o,e,w,v,p
p,f,s,e,y,c,n,b,t,o,e,w,v,p
p,x,s,n,y,c,n,b,t,o,e,w,v,d
p,f,s,n,f,c,n,b,t,o,e,w,v,p
e,x,s,n,n,c,b,n,e,o,p,y,v,l
p,k,s,n,y,c,n,b,t,o,e,w,v,p
p,f,s,n,y,c,n,b,t,o,e,w,v,l
p,k,y,e,f,c,n,b,t,o,e,w,v,p
e,x,y,c,n,c,b,w,e,t,p,w,y,p
e,b,s,n,n,c,b,n,e,o,p,y,c,l
e,k,s,g,n,w,b,w,e,t,p,w,n,g
e,x,f,g,n,w,b,g,e,t,p,w,s,g
p,x,s,n,s,c,n,b,t,o,e,w,v,d
p,k,y,e,f,c,n,b,t,o,e,w,v,p
e,x,s,n,n,c,b,o,e,o,p,o,c,l
p,k,s,e,s,c,n,b,t,o,e,w,v,d
p,b,y,y,n,w,n,y,e,o,e,w,c,l
p,x,s,e,f,c,n,b,t,o,e,w,v,d
e,b,s,g,n,w,b,g,e,t,p,w,n,g
p,k,y,e,f,c,n,b,t,o,e,w,v,p
p,k,s,e,s,c,n,b,t,o,e,w,v,p
p,f,s,e,s,c,n,b,t,o,e,w,v,d
p,f,y,n,y,c,n,b,t,o,e,w,v,p
p,f,s,e,s,c,n,b,t,o,e,w,v,d
e,k,f,g,n,w,b,w,e,t,p,w,s,g
p,k,s,n,s,c,n,b,t,o,e,w,v,p
p,k,s,e,y,c,n,b,t,o,e,w,v,d
p,f,s,e,f,c,n,b,t,o,e,w,v,l
e,b,f,g,n,w,b,p,e,t,p,w,n,g
p,f,y,n,s,c,n,b,t,o,e,w,v,d
p,f,s,n,y,c,n,b,t,o,e,w,v,p
e,f,s,n,n,c,b,o,e,o,p,n,c,l
e,x,y,p,n,c,b,w,e,t,p,w,y,p
p,f,s,n,y,c,n,b,t,o,e,w,v,d
p,k,y,e,y,c,n,b,t,o,e,w,v,l
p,f,s,n,s,c,n,b,t,o,e,w,v,l
e,b,s,w,n,w,b,w,e,t,p,w,n,g
p,x,y,e,f,c,n,b,t,o,e,w,v,p
p,f,y,e,y,c,n,b,t,o,e,w,v,l
p,f,s,e,y,c,n,b,t,o,e,w,v,l
p,k,y,n,f,c,n,b,t,o,e,w,v,d
e,x,f,w,n,w,b,p,e,t,p,w,s,g
e,b,s,w,n,w,b,p,e,t,p,w,n,g
p,k,s,e,y,c,n,b,t,o,e,w,v,l
p,f,y,n,y,c,n,b,t,o,e,w,v,l
e,f,y,n,n,c,b,w,e,t,p,w,v,p
p,k,s,n,s,c,n,b,t,o,e,w,v,d
p,k,s,n,y,c,n,b,t,o,e,w,v,l
p,f,y,n,s,c,n,b,t,o,e,w,v,l
p,f,y,e,m,c,b,w,e,n,n,w,c,d
p,x,s,e,f,c,n,b,t,o,e,w,v,d
p,k,y,e,s,c,n,b,t,o,e,w,v,p
p,x,s,n,s,c,n,b,t,o,e,w,v,l
p,k,s,e,f,c,n,b,t,o,e,w,v,l
p,k,y,n,f,c,n,b,t,o,e,w,v,l
p,f,y,e,f,c,n,b,t,o,e,w,v,p
e,x,f,w,n,w,b,w,e,t,p,w,s,g
p,k,s,n,s,c,n,b,t,o,e,w,v,d
p,f,s,n,f,c,n,b,t,o,e,w,v,p
p,k,s,e,y,c,n,b,t,o,e,w,v,d
p,k,s,e,s,c,n,b,t,o,e,w,v,l
p,k,y,n,s,c,n,b,t,o,e,w,v,l
e,k,f,w,n,w,b,g,e,t,p,w,s,g
p,k,s,n,f,c,n,b,t,o,e,w,v,p
p,k,y,n,s,c,n,b,t,o,e,w,v,l
p,k,s,n,s,c,n,b,t,o,e,w,v,l
p,k,s,e,s,c,n,b,t,o,e,w,v,d
p,x,s,n,y,c,n,b,t,o,e,w,v,l
p,x,y,e,s,c,n,b,t,o,e,w,v,l
p,f,s,e,y,c,n,b,t,o,e,w,v,p
p,k,y,n,f,c,n,b,t,o,e,w,v,d
e,b,s,n,n,c,b,w,e,t,p,w,y,d
p,f,s,n,f,c,n,b,t,o,e,w,v,p
p,k,y,e,f,c,n,b,t,o,e,w,v,d
e,x,s,n,n,c,b,w,e,t,p,w,y,d
p,f,s,n,f,c,n,b,t,o,e,w,v,d
p,k,s,n,y,c,n,b,t,o,e,w,v,l
p,f,y,n,s,c,n,b,t,o,e,w,v,p
p,x,s,n,s,c,n,b,t,o,e,w,v,p
e,k,f,w,n,w,b,w,e,t,p,w,s,g
p,f,y,e,f,c,n,b,t,o,e,w,v,d
p,x,s,e,y,c,n,b,t,o,e,w,v,p
p,x,s,n,f,c,n,b,t,o,e,w,v,l
p,f,s,n,f,c,n,b,t,o,e,w,v,p
p,k,s,n,y,c,n,b,t,o,e,w,v,l
p,k,s,e,f,c,n,b,t,o,e,w,v,p
p,k,s,e,s,c,n,b,t,o,e,w,v,l
p,x,s,e,f,c,n,b,t,o,e,w,v,d
e,b,s,n,n,c,b,w,e,t,p,w,y,p
p,k,s,e,y,c,n,b,t,o,e,w,v,p
p,x,s,n,f,c,n,b,t,o,e,w,v,p
p,x,y,e,f,c,n,b,t,o,e,w,v,p
p,f,s,e,s,c,n,b,t,o,e,w,v,l
e,b,s,n,n,c,b,n,e,o,p,n,c,l
e,k,s,g,n,w,b,p,e,t,p,w,n,g
p,k,y,e,m,c,b,y,e,n,n,w,c,d
p,k,y,e,y,c,n,b,t,o,e,w,v,l
p,f,s,e,y,c,n,b,t,o,e,w,v,d
e,k,s,n,n,c,b,y,e,o,p,o,c,l
p,f,y,e,s,c,n,b,t,o,e,w,v,d
p,k,y,e,s,c,n,b,t,o,e,w,v,d
e,k,f,w,n,w,b,p,e,t,p,w,s,g
e,x,s,g,n,w,b,w,e,t,p,w,s,g
e,k,s,n,n,c,b,y,e,o,p,o,v,l
p,k,y,e,s,c,n,b,t,o,e,w,v,d
p,k,y,n,s,c,n,b,t,o,e,w,v,l
p,k,s,e,s,c,n,b,t,o,e,w,v,p
e,x,s,w,n,w,b,w,e,t,p,w,s,g
e,k,s,w,n,w,b,g,e,t,p,w,n,g
e,k,s,w,n,w,b,p,e,t,p,w,s,g
p,k,s,e,f,c,n,b,t,o,e,w,v,l
p,x,s,e,s,c,n,b,t,o,e,w,v,p
e,k,s,g,n,w,b,w,e,t,p,w,s,g
e,x,f,w,n,w,b,g,e,t,p,w,s,g
p,k,y,e,f,c,n,b,t,o,e,w,v,d
e,b,s,w,n,w,b,g,e,t,p,w,s,g
p,k,s,e,s,c,n,b,t,o,e,w,v,p
p,f,s,n,f,c,n,b,t,o,e,w,v,p
p,f,y,n,f,c,n,b,t,o,e,w,v,d
e,k,s,g,n,w,b,p,e,t,p,w,s,g
e,x,s,w,n,w,b,w,e,t,p,w,n,g
p,f,y,e,y,c,n,b,t,o,e,w,v,p
p,x,s,e,f,c,n,b,t,o,e,w,v,d
e,x,f,w,n,w,b,g,e,t,p,w,s,g
e,k,f,w,n,w,b,g,e,t,p,w,n,g
p,f,s,e,s,c,n,b,t,o,e,w,v,d
e,f,s,g,n,c,b,w,e,t,p,w,v,p
p,k,s,e,y,c,n,b,t,o,e,w,v,d
p,x,s,n,y,c,n,b,t,o,e,w,v,p
e,k,s,n,n,c,b,y,e,o,p,b,c,l
e,x,s,n,n,c,b,n,e,o,p,n,c,l
p,k,y,e,s,c,n,b,t,o,e,w,v,l
p,x,s,e,y,c,n,b,t,o,e,w,v,d
p,x,s,n,s,c,n,b,t,o,e,w,v,d
p,k,s,e,y,c,n,b,t,o,e,w,v,d
p,x,s,n,y,c,n,b,t,o,e,w,v,l
e,k,f,w,n,w,b,g,e,t,p,w,n,g
e,k,s,n,n,c,b,o,e,o,p,n,c,l
p,k,y,c,m,c,b,w,e,n,n,w,c,d
e,x,f,g,n,w,b,g,e,t,p,w,s,g
e,x,s,n,n,c,b,n,e,o,p,o,v,l
e,x,s,n,n,c,b,y,e,o,p,b,v,l
p,k,y,e,s,c,n,b,t,o,e,w,v,p
e,k,f,w,n,w,b,p,e,t,p,w,n,g
e,x,f,g,n,w,b,g,e,t,p,w,s,g
e,f,s,n,n,c,b,o,e,o,p,n,v,l
p,k,y,n,y,c,n,b,t,o,e,w,v,d
p,k,y,n,s,c,n,b,t,o,e,w,v,l
p,f,y,n,s,c,n,b,t,o,e,w,v,d
p,f,y,e,y,c,n,b,t,o,e,w,v,p
e,k,f,g,n,w,b,p,e,t,p,w,n,g
p,f,y,e,s,c,n,b,t,o,e,w,v,d
p,f,y,n,s,c,n,b,t,o,e,w,v,p
p,k,s,e,s,c,n,b,t,o,e,w,v,l
e,k,s,g,n,w,b,w,e,t,p,w,s,g
e,b,s,n,n,c,b,y,e,o,p,y,c,l
p,k,y,n,f,c,n,b,t,o,e,w,v,l
p,x,s,n,s,c,n,b,t,o,e,w,v,p
e,b,s,n,n,c,b,o,e,o,p,o,v,l
p,k,s,n,y,c,n,b,t,o,e,w,v,d
p,k,s,n,y,c,n,b,t,o,e,w,v,p
p,k,s,e,s,c,n,b,t,o,e,w,v,l
p,f,s,e,s,c,n,b,t,o,e,w,v,p
p,x,s,e,s,c,n,b,t,o,e,w,v,p
p,x,s,e,y,c,n,b,t,o,e,w,v,d
p,x,s,n,s,c,n,b,t,o,e,w,v,d
p,k,y,n,y,c,n,b,t,o,e,w,v,d
e,x,s,p,n,c,b,w,e,t,p,w,y,p
p,f,s,e,y,c,n,b,t,o,e,w,v,d
p,x,y,n,m,c,b,w,e,n,n,w,c,d
p,k,s,n,f,c,n,b,t,o,e,w,v,l
e,k,s,g,n,w,b,g,e,t,p,w,s,g
p,k,s,n,f,c,n,b,t,o,e,w,v,d
p,f,y,n,y,c,n,b,t,o,e,w,v,p
p,k,s,n,s,c,n,b,t,o,e,w,v,p
p,k,y,e,y,c,n,b,t,o,e,w,v,d
p,f,y,e,f,c,n,b,t,o,e,w,v,d
e,f,s,c,n,c,b,w,e,t,p,w,y,p
p,f,y,n,f,c,n,b,t,o,e,w,v,l
p,k,s,e,f,c,n,b,t,o,e,w,v,d
p,x,s,e,y,c,n,b,t,o,e,w,v,l
p,f,y,e,y,c,n,b,t,o,e,w,v,l
p,x,s,n,f,c,n,b,t,o,e,w,v,p
e,f,s,n,n,c,b,y,e,o,p,n,c,l
p,f,s,e,s,c,n,b,t,o,e,w,v,d
p,x,y,e,s,c,n,b,t,o,e,w,v,p
p,x,y,e,f,c,n,b,t,o,e,w,v,d
p,x,s,e,s,c,n,b,t,o,e,w,v,p
p,k,s,e,f,c,n,b,t,o,e,w,v,l
p,x,s,e,y,c,n,b,t,o,e,w,v,l
e,b,f,g,n,w,b,w,e,t,p,w,s,g
p,k,y,e,s,c,n,b,t,o,e,w,v,p
p,k,s,e,s,c,n,b,t,o,e,w,v,l
e,k,f,g,n,w,b,g,e,t,p,w,n,g
e,f,s,n,n,c,b,n,e,o,p,n,v,l
p,f,y,n,m,c,b,w,e,n,n,w,c,d
p,k,s,e,s,c,n,b,t,o,e,w,v,d
p,f,s,n,f,c,n,b,t,o,e,w,v,l
p,k,y,n,f,c,n,b,t,o,e,w,v,p
p,k,s,e,y,c,n,b,t,o,e,w,v,l
p,k,y,n,y,c,n,b,t,o,e,w,v,p
p,k,y,n,y,c,n,b,t,o,e,w,v,l
e,x,f,g,n,w,b,g,e,t,p,w,n,g
p,k,y,e,f,c,n,b,t,o,e,w,v,p
p,x,y,c,m,c,b,y,e,n,n,w,c,d
p,k,y,e,s,c,n,b,t,o,e,w,v,p
p,k,y,e,s,c,n,b,t,o,e,w,v,l
e,b,s,w,n,w,b,p,e,t,p,w,s,g
p,k,s,n,y,c,n,b,t,o,e,w,v,d
p,x,s,e,y,c,n,b,t,o,e,w,v,p
p,f,y,n,f,c,n,b,t,o,e,w,v,l
p,f,s,e,y,c,n,b,t,o,e,w,v,p
p,k,y,e,f,c,n,b,t,o,e,w,v,d
p,k,y,e,f,c,n,b,t,o,e,w,v,d
e,b,f,w,n,w,b,w,e,t,p,w,n,g
p,k,y,n,m,c,b,w,e,n,n,w,c,d
p,f,y,e,y,c,n,b,t,o,e,w,v,d
p,k,s,n,f,c,n,b,t,o,e,w,v,p
p,k,y,n,f,c,n,b,t,o,e,w,v,p
p,x,s,e,s,c,n,b,t,o,e,w,v,l
e,x,y,g,n,c,b,w,e,t,p,w,v,p
p,f,s,n,y,c,n,b,t,o,e,w,v,d
p,k,y,e,y,c,n,b,t,o,e,w,v,p
e,k,f,w,n,w,b,w,e,t,p,w,n,g
p,x,s,n,s,c,n,b,t,o,e,w,v,d
p,k,y,n,y,c,n,b,t,o,e,w,v,d
p,x,s,e,s,c,n,b,t,o,e,w,v,d
e,k,s,w,n,w,b,w,e,t,p,w,n,g
p,f,y,n,s,c,n,b,t,o,e,w,v,p
p,k,s,e,s,c,n,b,t,o,e,w,v,p
p,k,s,e,y,c,n,b,t,o,e,w,v,p
p,f,y,e,f,c,n,b,t,o,e,w,v,l
e,f,s,n,n,c,b,n,e,o,p,y,v,l
p,f,y,n,y,c,n,b,t,o,e,w,v,d
p,k,y,e,y,c,n,b,t,o,e,w,v,d
p,k,s,e,y,c,n,b,t,o,e,w,v,d
p,k,s,e,f,c,n,b,t,o,e,w,v,l
e,b,s,n,n,c,b,o,e,o,p,b,v,l
e,k,s,g,n,w,b,p,e,t,p,w,s,g
e,x,s,n,n,c,b,n,e,o,p,n,v,l
e,x,f,g,n,w,b,p,e,t,p,w,n,g
p,k,s,e,y,c,n,b,t,o,e,w,v,d
p,f,y,e,f,c,n,b,t,o,e,w,v,d
p,k,s,n,s,c,n,b,t,o,e,w,v,d
p,k,s,n,y,c,n,b,t,o,e,w,v,p
e,b,s,w,n,w,b,p,e,t,p,w,n,g
p,f,s,n,s,c,n,b,t,o,e,w,v,d
e,b,f,g,n,w,b,p,e,t,p,w,n,g
p,x,s,n,f,c,n,b,t,o,e,w,v,d
p,x,y,e,f,c,n,b,t,o,e,w,v,l
p,f,y,c,m,c,b,w,e,n,n,w,c,d
p,f,s,n,s,c,n,b,t,o,e,w,v,d
p,x,y,e,s,c,n,b,t,o,e,w,v,l
p,f,s,n,s,c,n,b,t,o,e,w,v,l
p,f,y,e,f,c,n,b,t,o,e,w,v,p
p,f,s,e,f,c,n,b,t,o,e,w,v,l
p,x,s,e,s,c,n,b,t,o,e,w,v,d
e,k,s,g,n,w,b,w,e,t,p,w,s,g
p,x,s,e,y,c,n,b,t,o,e,w,v,p
p,k,s,n,y,c,n,b,t,o,e,w,v,l
p,k,y,e,s,c,n,b,t,o,e,w,v,l
p,x,s,n,y,c,n,b,t,o,e,w,v,p
e,b,s,g,n,w,b,g,e,t,p,w,n,g
p,x,s,n,s,c,n,b,t,o,e,w,v,l
p,f,s,e,s,c,n,b,t,o,e,w,v,d
p,k,s,n,s,c,n,b,t,o,e,w,v,d
e,b,s,g,n,w,b,w,e,t,p,w,s,g
p,x,s,n,y,c,n,b,t,o,e,w,v,p
p,f,y,e,y,c,n,b,t,o,e,w,v,p
p,f,s,e,y,c,n,b,t,o,e,w,v,d
p,f,y,n,m,c,b,y,e,n,n,w,c,d
e,b,f,g,n,w,b,g,e,t,p,w,s,g
p,f,s,e,f,c,n,b,t,o,e,w,v,p
p,k,s,n,f,c,n,b,t,o,e,w,v,l
e,k,s,g,n,w,b,p,e,t,p,w,n,g
p,k,y,n,f,c,n,b,t,o,e,w,v,l
p,x,s,e,s,c,n,b,t,o,e,w,v,l
e,b,s,n,n,c,b,y,e,o,p,y,c,l
p,k,y,n,f,c,n,b,t,o,e,w,v,l
p,f,y,n,s,c,n,b,t,o,e,w,v,l
e,x,s,n,n,c,b,n,e,o,p,b,c,l
p,k,s,n,f,c,n,b,t,o,e,w,v,l
p,k,s,n,f,c,n,b,t,o,e,w,v,d
p,k,s,n,s,c,n,b,t,o,e,w,v,p
p,k,s,n,s,c,n,b,t,o,e,w,v,p
e,f,y,c,n,c,b,w,e,t,p,w,y,p
e,f,s,n,n,c,b,n,e,o,p,n,c,l
e,b,s,w,n,w,b,g,e,t,p,w,n,g
p,k,s,e,s,c,n,b,t,o,e,w,v,p
e,b,s,g,n,w,b,w,e,t,p,w,n,g
p,k,y,e,y,c,n,b,t,o,e,w,v,p
p,k,y,n,s,c,n,b,t,o,e,w,v,d
e,x,s,n,n,c,b,o,e,o,p,y,c,l
p,x,s,e,y,c,n,b,t,o,e,w,v,p
p,x,s,n,f,c,n,b,t,o,e,w,v,d
p,f,s,e,y,c,n,b,t,o,e,w,v,l
p,f,y,e,s,c,n,b,t,o,e,w,v,p
p,x,y,e,s,c,n,b,t,o,e,w,v,p
p,k,s,e,f,c,n,b,t,o,e,w,v,d
e,k,y,n,n,c,b,w,e,t,p,w,y,d
p,f,s,e,f,c,n,b,t,o,e,w,v,d
p,k,s,n,s,c,n,b,t,o,e,w,v,p
p,f,y,n,y,c,n,b,t,o,e,w,v,p
p,f,s,e,f,c,n,b,t,o,e,w,v,d
e,k,f,g,n,w,b,w,e,t,p,w,n,g
p,k,s,n,f,c,n,b,t,o,e,w,v,d
e,b,f,w,n,w,b,p,e,t,p,w,s,g
p,k,s,e,y,c,n,b,t,o,e,w,v,l
e,x,s,g,n,w,b,p,e,t,p,w,n,g
e,k,s,n,n,c,b,y,e,o,p,y,c,l
p,k,s,e,f,c,n,b,t,o,e,w,v,p
p,k,y,n,f,c,n,b,t,o,e,w,v,l
e,k,f,g,n,w,b,g,e,t,p,w,n,g
p,x,s,n,y,c,n,b,t,o,e,w,v,l
p,k,y,n,s,c,n,b,t,o,e,w,v,l
e,x,f,w,n,w,b,g,e,t,p,w,n,g
p,k,y,e,f,c,n,b,t,o,e,w,v,p
p,k,s,e,f,c,n,b,t,o,e,w,v,l
p,k,s,e,f,c,n,b,t,o,e,w,v,l
p,k,y,e,s,c,n,b,t,o,e,w,v,p
p,k,y,n,s,c,n,b,t,o,e,w,v,p
e,k,s,g,n,w,b,g,e,t,p,w,n,g
p,k,y,n,f,c,n,b,t,o,e,w,v,p
p,k,s,e,f,c,n,b,t,o,e,w,v,l
e,x,s,g,n,w,b,w,e,t,p,w,n,g
e,f,s,n,n,c,b,y,e,o,p,y,v,l
e,k,s,g,n,w,b,g,e,t,p,w,n,g
p,x,s,e,s,c,n,b,t,o,e,w,v,p
p,k,s,n,f,c,n,b,t,o,e,w,v,d
p,k,s,n,s,c,n,b,t,o,e,w,v,p
e,x,s,g,n,w,b,p,e,t,p,w,s,g
p,k,y,e,s,c,n,b,t,o,e,w,v,p
e,f,s,n,n,c,b,n,e,o,p,y,v,l
e,k,s,w,n,w,b,w,e,t,p,w,n,g
p,f,y,e,m,c,b,y,e,n,n,w,c,d
e,b,s,g,n,w,b,g,e,t,p,w,s,g
p,f,y,n,y,c,n,b,t,o,e,w,v,p
e,b,s,n,n,c,b,o,e,o,p,b,c,l
e,b,s,g,n,w,b,w,e,t,p,w,n,g
e,k,s,n,n,c,b,n,e,o,p,y,c,l
e,b,s,g,n,w,b,p,e,t,p,w,n,g
p,k,s,n,f,c,n,b,t,o,e,w,v,l
p,k,y,n,y,c,n,b,t,o,e,w,v,p
e,f,s,n,n,c,b,n,e,o,p,o,c,l
p,k,s,e,y,c,n,b,t,o,e,w,v,p
p,f,s,e,y,c,n,b,t,o,e,w,v,p
p,k,s,n,y,c,n,b,t,o,e,w,v,l
p,k,s,n,s,c,n,b,t,o,e,w,v,l
e,b,s,n,n,c,b,y,e,o,p,y,v,l
e,k,f,g,n,w,b,w,e,t,p,w,s,g
e,b,s,n,n,c,b,o,e,o,p,o,c,l
p,k,s,n,s,c,n,b,t,o,e,w,v,l
p,k,y,e,s,c,n,b,t,o,e,w,v,l
p,k,y,e,y,c,n,b,t,o,e,w,v,p
p,k,s,n,y,c,n,b,t,o,e,w,v,l
e,f,s,n,n,c,b,n,e,o,p,n,c,l
p,k,s,e,y,c,n,b,t,o,e,w,v,d
e,x,s,n,n,c,b,o,e,o,p,o,v,l
